gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infNonTLSwk6_median,median_IL10_KOnonTLS_median
Dcaf12,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Ubap1,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nudt2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Myorg,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fam219a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Dnaic1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Enho,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cntfr,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Il11ra1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rpp25l,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Dctn3,0.01059954433910975,0.13231801788911673,0.7582646870403023,-0.3689991021562736,-0.2057254583182611,-0.015304716843393183,0.6715539298474749,0.5811140933325112
Sigmar1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Galt,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ccl27a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ccl19,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ccl21a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Phf24,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Dnajb5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Vcp,0.04734460585853775,0.5208065412399778,0.970681114551083,-0.10142873702482781,0.05449032363713123,0.20322598156564375,0.8995674206351154,0.933903101662646
Fancg,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pigo,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Stoml2,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fam214b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm26881,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Unc13b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rusc2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tesk1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cd72,0.08856750257537103,0.2615722360139493,0.2615722360139493,0.0,0.0,0.0,0.0,0.0
Sit1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rmrp,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ccdc107,0.029867793297539916,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Arhgef39,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm12454,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Car9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tpm2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tln1,1.5876796062554575e-05,0.00019052155275065493,0.015860919266492024,-0.49291550623859176,-0.37968966661098796,-0.2909927187363167,1.53604433534974,1.185732471298719
Creb3,0.08856750257537103,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gba2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rgp1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Npr2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Hint2,0.029867793297539916,0.08856750257537103,0.3519631185845171,0.0,0.0,0.0,0.0,0.0
Fam221b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tmem8b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Hrct1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Spaar,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Olfr157,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Reck,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Glipr2,0.47495853988950676,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Clta,0.06909581646423751,0.42686353893784235,0.9699293482575216,-0.116061336692707,-0.046623849234437506,0.023144810786730575,1.467247619804375,1.420137905062145
Gne,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm12503,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rnf38,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Melk,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pax5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Zcchc7,0.009501095540355024,0.029867793297539916,0.08856750257537103,-27.558221486697924,0.0,0.0,0.0,0.0
Grhpr,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Zbtb5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1700055D18Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Polr1e,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fbxo10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tomm5,0.0673467976838212,0.5681936364839564,1.0,-27.85688059214223,0.0,0.0,0.0,0.0
Trmt10b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Exosc3,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Dcaf10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Slc25a51,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Shb,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Aldh1b1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Stra6l,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ccdc180,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tdrd7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tmod1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tstd2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ncbp1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Xpa,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Trmo,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Anp32b,1.5876796062554575e-05,0.0015241724220052392,0.06909581646423751,-0.5868488124174633,-0.4078449394170677,-0.22847692867221514,1.17781380543394,0.8846818657711379
Nans,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Trim14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm16731,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Coro2a,0.009501095540355024,0.08856750257537103,1.0,-27.068034093254123,0.0,0.0,0.0,0.0
Tbc1d2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Galnt12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Col15a1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tgfbr1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Alg2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sec61b,0.00019052155275065493,0.005493371437643883,0.06909581646423751,0.15415918137918225,0.22175185464890163,0.2752921845393229,1.9319287561030125,2.25626320403857
Nr4a3,1.5876796062554575e-05,0.0007144558228149559,0.012399777724855125,0.2236468354109503,0.40150276096163207,0.575730174997466,1.499838728138055,1.978040975893875
Stx17,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Erp44,0.002778685068188869,0.029867793297539916,0.29147411368370935,-28.18145608545784,-26.064202468479248,0.0,0.0701627737805585,0.0
Invs,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tex10,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Msantd3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tmeff1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cavin4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mrpl50,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Zfp189,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Aldob,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tmem246,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rnf20,0.029867793297539916,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Grin3a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Smc2,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nipsnap3b,0.009501095540355024,0.029867793297539916,0.2615722360139493,-27.339603470632373,0.0,0.0,0.0,0.0
Abca1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Slc44a1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fsd1l,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fktn,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tmem38b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Zfp462,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rad23b,0.0036211088724564374,0.06395643732128098,0.46020174511871226,-29.181530390426126,-1.3795376295459285,-0.12679253030760343,0.5843592606500415,0.2221033783308775
Klf4,0.026119886392272938,0.3225593316295753,0.9682175527817731,-29.16381247389398,-27.34937405007202,1.0163572911344143,0.43625432424759025,0.0
Elp1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Abitram,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ctnnal1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tmem245,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Epb41l4b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ptpn3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pakap,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pakap.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
D630039A03Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Txn1,0.009557831229657855,0.2082876875446535,0.910105580693816,-0.25158065693270537,-0.12302411383250964,0.013420268755241159,1.622809953647116,1.4878207705753423
Svep1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Musk,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Lpar1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Olfr267,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ecpas,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ptgr1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Dnajc25,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gng10,0.00019052155275065493,0.009557831229657855,0.18134476462649837,-0.315963598841679,-0.22388815093227724,-0.1210222633935251,1.6933897013434673,1.446769064464055
Ugcg,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Susd1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ptbp3,0.03142017940779551,0.34314519329999205,0.9699293482575216,-0.02705402025307676,0.07509649201168958,0.18823343592317865,1.09668572598202,1.1556376231293801
Hsdl2,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
E130308A19Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Inip,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Snx30,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Slc46a2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Zfp37,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Slc31a2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fkbp15,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Slc31a1,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cdc26,0.009501095540355024,0.08856750257537103,0.2615722360139493,-26.459965270321444,0.0,0.0,0.0,0.0
Prpf4,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Wdr31,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Bspry,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Hdhd3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Alad,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pole3,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Rgs3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Zfp618,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Kif12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Col27a1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Akna,0.0027275566257589853,0.029867793297539916,0.2615722360139493,-28.41227405686343,0.0,0.0,0.0,0.0
Aknaos,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Whrn,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Atp6v1g1,1.5876796062554575e-05,0.00047630388187663733,0.015860919266492024,-0.30278607506509303,-0.23488534549510143,-0.17589433854673128,1.637750033749941,1.3905439632115648
Tmem268,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tnfsf15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tnfsf8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tnc,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8030451A03Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pappa,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Trim32,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tlr4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Brinp1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cdk5rap2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Megf9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tle1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
C630043F03Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rasef,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Kdm4c,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
A230083N12Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Dmac1,0.009501095540355024,0.08856750257537103,0.29147411368370935,-27.068034093254123,0.0,0.0,0.0,0.0
Ptprd,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Lurap1l,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mpdz,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nfib,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Zdhhc21,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ttc39b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Snapc3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Psip1,0.029867793297539916,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Ccdc171,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Bnc2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cntln,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sh3gl2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Adamtsl1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rraga,0.2615722360139493,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Haus6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Plin2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Dennd4c,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rps6,1.5876796062554575e-05,0.0021592442645074223,0.09788044772564897,-0.09716396866461081,-0.06562050916126498,-0.03437996475667083,3.1496125655247615,3.0098010450039636
Acer2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mllt3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Focad,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Hacd4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Klhl9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm26566,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm49890,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mtap,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cdkn2a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cdkn2b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tusc1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm12655,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Caap1,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Plaa,0.08710000984342534,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Ift74,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tek,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mysm1,0.09464756245883273,0.5103655506712139,1.0,-0.1404217080723433,0.14859513386252127,0.7321505556333138,0.5193753272633608,0.5781207873067467
Jun,0.002778685068188869,0.0978412151825437,0.6994095189861488,-28.968187186577023,-27.000691119142154,0.0,0.13428203904119676,0.0
Junos,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fggy,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Hook1,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cyp2j6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cyp2j9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
E130114P18Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nfia,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tm2d1,0.009501095540355024,0.029867793297539916,0.08856750257537103,-27.446730382366393,0.0,0.0,0.0,0.0
Patj,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Usp1,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Dock7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Atg4c,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm12689,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Alg6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Itgb3bp,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Efcab7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pgm1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ror1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cachd1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Raver2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Jak1,0.020131777407319206,0.3837421608319441,0.9699293482575216,-0.05303036962974557,0.11239794469789202,0.25943046458467206,0.6885681259239893,0.7496027804409315
E130102H24Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0610043K17Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ak4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Leprot,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Lepr,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pde4b,0.009557831229657855,0.11526553941414623,0.5726712709375237,-0.00594720433827529,0.14313392035253336,0.2793690780497362,1.19293152399471,1.315460147060195
Sgip1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tctex1d1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Wdr78,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mier1,0.005493371437643883,0.08249583234103358,0.3837421608319441,0.103640111213994,0.2616285237749758,0.46546723179411686,0.6161419808965185,0.737216667247387
Slc35d1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Oma1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Prkaa2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Plpp3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Usp24,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pcsk9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Dhcr24,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pars2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ttc4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Acot11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ssbp3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mrpl37,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cyb5rl,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm12802,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tceanc2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tmem59,0.0001529566816353153,0.001175440610642259,0.016226256904722375,-29.35595656286021,-29.139459671058013,-0.409965294504011,0.621027979689813,0.0
Lrrc42,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Hspb11,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Dio1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Yipf1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ndc1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Glis1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4933424M12Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Lrp8,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Magoh,0.0123328403759141,0.18134476462649837,0.8781443135600804,-0.31453118610542563,-0.14316375900610012,0.015410721970697878,0.6843894413652959,0.6202152144543782
Czib,0.2615722360139493,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Cpt2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Slc1a7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Podn,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Scp2,0.08249583234103358,0.5208065412399778,0.9699293482575216,-0.17166717554972116,-0.06974414144206521,0.064696694656339,1.0647825790065273,1.012869887711145
Echdc2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Zyg11b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Coa7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gpx7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tut4,0.00011113757243788204,0.00409621338413908,0.06909581646423751,-0.6101045378801937,-0.4649670462485611,-0.2759864689562803,1.0341186366468262,0.7453945241545497
Prpf38a,0.009501095540355024,0.08856750257537103,0.2615722360139493,-26.896060233180048,0.0,0.0,0.0,0.0
Orc1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm12743,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cc2d1b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm17354,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Zfyve9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3110021N24Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Btf3l4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Txndc12,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Kti12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rab3b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nrd1,0.00023455467501049587,0.00409621338413908,0.018611824014687212,-0.8827501749306065,-0.5826487943726408,-0.35894051804402255,0.7948382678225935,0.5289388846363767
Osbpl9,0.029867793297539916,0.2615722360139493,0.8822739356449067,-26.724507936688163,0.0,0.0,0.0,0.0
Eps15,0.009501095540355024,0.08856750257537103,0.8822739356449067,-27.36933831787853,0.0,0.0,0.0,0.0
Ttc39a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rnf11,0.029867793297539916,0.08856750257537103,1.0,0.0,0.0,0.0,0.0,0.0
9630013D21Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cdkn2c,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Faf1,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Dmrta2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Bend5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Spata6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Skint3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Trabd2b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Foxd2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Foxd2os,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cmpk1,0.18134476462649837,0.6784313725490196,1.0,-0.15634361550898715,0.04388746425029959,0.2218061886139838,0.7827760240939945,0.8059649805223645
Stil,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tal1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pdzk1ip1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cyp4b1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Efcab14,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Atpaf1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mob3c,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mknk1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Faah,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nsun4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Uqcrh,0.09788044772564897,0.5713582599031516,1.0,-0.02176986942612161,0.028440355074915845,0.0769892680311889,1.8642662796421776,1.9005576343551975
Lrrc41,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rad54l,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pomgnt1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Lurap1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tspan1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pik3r3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mast2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ipp,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tmem69,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gpbp1l1,0.009501095540355024,0.029867793297539916,0.29147411368370935,-27.13803827129796,0.0,0.0,0.0,0.0
C530005A16Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
